臺南市永康區西灣里,1142,1119,1092,1061,-58
臺南市永康區安康里,856,853,823,795,-58
臺南市佳里區文新里,,987,962,928,-59
臺南市南　區府南里,643,630,587,570,-60
臺南市安南區鳳凰里,665,621,600,560,-61
臺南市東　區大智里,1026,994,963,933,-61
臺南市安南區州北里,924,898,851,837,-61
臺南市北　區大光里,,525,496,463,-62
臺南市永康區永明里,,737,697,674,-63
臺南市南　區文華里,328,343,313,279,-64
臺南市新營區王公里,872,849,821,785,-64
臺南市安南區新順里,1160,1154,1129,1088,-66
臺南市北　區賢北里,659,657,641,591,-66
臺南市仁德區仁義里,1246,1221,1199,1155,-66
臺南市北　區大和里,498,492,455,425,-67
臺南市永康區網寮里,1236,1184,1161,1117,-67
臺南市安平區平通里,1223,1157,1140,1090,-67
臺南市北　區力行里,332,300,276,232,-68
臺南市北　區福德里,,1454,1436,1384,-70
臺南市永康區埔園里,2747,1698,1696,1628,-70
臺南市新營區新東里,1598,1645,1600,1575,-70
臺南市中西區西和里,,474,451,404,-70
臺南市東　區崇善里,797,792,772,720,-72
臺南市中西區光賢里,527,500,475,425,-75
臺南市北　區北門里,,623,600,543,-80
臺南市新營區新南里,953,927,891,846,-81
臺南市北　區大港里,836,776,720,693,-83
臺南市永康區勝利里,1020,976,962,888,-88
臺南市北　區成德里,3698,1118,1070,1030,-88
臺南市安南區頂安里,925,951,895,861,-90
臺南市安南區安慶里,958,997,949,907,-90
臺南市東　區德光里,658,665,648,569,-96
臺南市安平區文平里,830,804,771,704,-100
臺南市東　區崇明里,902,828,790,725,-103
臺南市永康區二王里,1285,1231,1206,1127,-104
臺南市東　區崇文里,1536,1461,1402,1345,-116
臺南市歸仁區南保里,1045,994,953,877,-117
臺南市北　區元美里,,701,626,581,-120
臺南市永康區六合里,908,882,838,754,-128
臺南市永康區永康里,1531,1507,1479,1377,-130
臺南市永康區正強里,1511,1513,1485,1379,-134
臺南市永康區崑山里,909,873,794,739,-134
臺南市永康區復華里,1335,1299,1223,1149,-150
